region,period,date,rowCount,meanRRP,minRRP,maxRRP,p05RRP,p25RRP,p50RRP,p75RRP,p90RRP,p95RRP,meanDemand,minDemand,maxDemand,negativeRRPCount,stdRRP,volatilityRRP,expectedRowCount,missingRowCount,coveragePct,qualityScore,hourCount,hourCoveragePct,peakHour,peakHourRRP,offPeakMeanRRP,hoursAboveP95
SA,202108,2021-08-04,48,55.275417,-15.56,153.44,-7.9595,20.4975,59.785,88.545,94.838,123.881,1451.552292,996.6,2057.44,5,41.395948,169.0,1152,1104,4.166667,4.166667,24,100.0,18,130.31,28.018333,1
SA,202108,2021-08-05,48,45.444792,-8.65,99.75,-1.3015,9.48,46.85,75.385,89.381,93.428,1505.320833,1183.76,2049.1,5,35.068749,108.4,1152,1104,4.166667,4.166667,24,100.0,20,94.465,30.891667,2
SA,202108,2021-08-06,48,67.457917,3.68,149.32,11.2935,38.92,77.375,89.465,99.64,114.296,1483.575833,957.66,2015.4,0,33.112224,145.64,1152,1104,4.166667,4.166667,24,100.0,18,134.92,44.551111,1
SA,202108,2021-08-07,48,77.518333,3.59,280.75,8.0885,41.28,71.355,91.0375,136.627,187.3745,1396.349792,1015.57,1925.86,0,55.288839,277.16,1152,1104,4.166667,4.166667,24,100.0,18,249.615,68.811667,1
SA,202108,2021-08-08,48,77.545,-2.38,292.25,14.665,53.365,67.525,92.2325,106.029,179.417,1222.535,576.55,1899.23,1,50.547041,294.63,1152,1104,4.166667,4.166667,24,100.0,18,250.95,77.742222,1
SA,202108,2021-08-09,48,47.433125,-177.11,165.94,-35.4745,29.3175,60.515,74.805,84.748,130.806,1207.878125,589.43,1766.97,6,55.302736,343.05,1152,1104,4.166667,4.166667,24,100.0,18,163.17,57.132778,1
SA,202108,2021-08-10,48,15.188958,-115.07,148.19,-63.375,-14.4625,8.395,62.0975,71.987,77.4025,1233.888958,1003.4,1605.93,20,50.68892,263.26,1152,1104,4.166667,4.166667,24,100.0,18,123.0,6.569444,1
SA,202108,2021-08-11,48,18.2625,-92.09,80.86,-30.2295,-11.2175,7.585,52.24,63.731,71.6195,1399.828333,892.62,1871.48,20,38.095345,172.95,1152,1104,4.166667,4.166667,24,100.0,18,74.32,4.663889,1
SA,202108,2021-08-12,48,60.403125,-10.46,184.05,-7.2825,25.0675,57.535,87.26,100.903,151.503,1379.657917,918.83,1967.55,4,45.635208,194.51,1152,1104,4.166667,4.166667,24,100.0,18,176.015,39.043333,1
SA,202108,2021-08-13,48,51.819583,-23.81,101.36,-13.7015,22.94,58.68,86.515,91.162,94.3975,1361.3775,778.85,1892.71,8,38.632361,125.17,1152,1104,4.166667,4.166667,24,100.0,00,98.15,68.453889,1
SA,202108,2021-08-14,48,48.871875,-35.99,219.71,-27.082,6.355,59.005,79.515,92.336,126.135,1176.662083,371.49,1724.14,11,53.061347,255.7,1152,1104,4.166667,4.166667,24,100.0,18,179.905,68.813889,1
SA,202108,2021-08-15,48,4.760625,-142.69,83.68,-83.151,-19.5475,10.4,47.205,66.658,71.2825,1123.975208,456.89,1654.38,16,52.760162,226.37,1152,1104,4.166667,4.166667,24,100.0,03,68.475,33.862778,0
SA,202108,2021-08-16,48,28.531042,-31.65,102.91,-25.2205,-3.61,9.055,71.835,87.808,91.1065,1371.9175,1004.74,1969.71,20,42.336641,134.56,1152,1104,4.166667,4.166667,24,100.0,18,95.87,16.887222,2
SA,202108,2021-08-17,48,77.430208,8.21,277.31,13.3385,44.335,79.705,98.04,113.535,172.866,1503.654167,1007.9,2095.0,0,50.951099,269.1,1152,1104,4.166667,4.166667,24,100.0,18,239.515,53.319444,1
SA,202108,2021-08-18,48,68.069792,-204.27,278.21,-90.4565,42.76,76.66,100.8775,144.678,251.825,1415.900625,771.7,2053.3,9,91.994405,482.48,1152,1104,4.166667,4.166667,24,100.0,19,275.78,80.09,1
SA,202108,2021-08-19,48,26.742708,-124.49,95.88,-38.5815,-9.495,33.215,67.78,87.705,88.832,1246.668125,606.55,1661.67,16,46.202389,220.37,1152,1104,4.166667,4.166667,24,100.0,00,92.2,36.394444,2
SA,202108,2021-08-20,48,17.463542,-158.97,111.95,-46.2835,-14.5825,9.335,69.9525,86.137,96.5775,1273.206875,795.68,1759.25,21,56.195207,270.92,1152,1104,4.166667,4.166667,24,100.0,22,98.91,11.302222,1
SA,202108,2021-08-21,48,31.319375,-52.53,115.09,-42.434,-18.775,29.895,81.5625,95.641,98.607,1127.213958,384.27,1598.01,16,51.259727,167.62,1152,1104,4.166667,4.166667,24,100.0,22,105.19,53.096111,2
SA,202108,2021-08-22,48,-29.004375,-297.81,85.9,-192.912,-38.39,-0.22,12.4325,28.97,44.2625,1035.598958,490.52,1481.24,25,76.984533,383.71,1152,1104,4.166667,4.166667,24,100.0,00,77.535,21.4,1
SA,202108,2021-08-23,48,6.516875,-173.96,83.68,-127.189,-19.4125,24.085,56.1725,72.099,78.1555,1344.170208,895.04,2023.35,22,62.983658,257.64,1152,1104,4.166667,4.166667,24,100.0,19,81.635,10.758333,2
SA,202108,2021-08-24,48,51.718542,-18.77,201.44,-7.683,15.3375,52.515,71.4375,103.886,121.003,1412.348958,887.53,2097.89,6,43.910286,220.21,1152,1104,4.166667,4.166667,24,100.0,08,168.865,42.657222,1
SA,202108,2021-08-25,48,96.805833,42.53,301.26,50.6935,70.44,82.82,100.295,144.802,215.6035,1478.56,1063.43,2089.6,0,52.542918,258.73,1152,1104,4.166667,4.166667,24,100.0,19,215.435,70.996111,0
SA,202108,2021-08-26,48,103.399792,47.59,336.6,52.357,65.7,82.405,115.56,162.679,276.7365,1459.612917,895.61,2173.16,0,67.340996,289.01,1152,1104,4.166667,4.166667,24,100.0,18,306.225,76.753889,2
SA,202108,2021-08-27,48,63.970208,-58.16,227.31,-31.67,11.6075,84.54,94.7775,111.423,158.9365,1314.896667,606.37,1840.02,9,58.633131,285.47,1152,1104,4.166667,4.166667,24,100.0,18,201.995,78.517222,1
SA,202108,2021-08-28,48,26.605833,-92.92,113.58,-67.157,-31.0475,47.15,66.05,93.186,98.6135,1231.242708,598.3,1932.0,15,56.484284,206.5,1152,1104,4.166667,4.166667,24,100.0,22,100.195,58.667222,2
SA,202108,2021-08-29,48,58.568542,-82.7,289.67,-33.0985,34.9375,54.025,84.0275,116.073,150.168,1195.698333,508.61,1853.35,8,66.218617,372.37,1152,1104,4.166667,4.166667,24,100.0,18,222.915,60.151667,2
SA,202108,2021-08-30,48,34.855417,-52.04,129.31,-34.464,-5.7875,44.035,69.04,89.865,102.8655,1175.100417,611.13,1667.31,13,48.057265,181.35,1152,1104,4.166667,4.166667,24,100.0,18,112.02,51.025556,2
SA,202108,2021-08-31,48,-14.888333,-181.16,79.75,-155.517,-39.51,-17.28,55.0225,70.44,72.3025,1167.254583,618.24,1680.07,29,73.425078,260.91,1152,1104,4.166667,4.166667,24,100.0,23,74.96,2.517778,2
SA,202109,2021-09-01,47,-3.84766,-170.79,116.29,-159.388,-41.885,5.7,59.88,83.082,88.761,1157.786383,636.0,1494.86,22,79.223662,287.08,1152,1105,4.079861,4.079861,24,100.0,01,107.895,55.451667,1
SA,202109,2021-09-02,48,-39.514167,-205.79,44.57,-171.4635,-46.06,-23.065,-2.525,2.14,11.78,1126.154792,699.85,1509.86,40,54.544535,250.36,1152,1104,4.166667,4.166667,24,100.0,19,27.59,-23.860556,2
SA,202109,2021-09-03,48,40.333542,-202.09,115.73,-39.4905,33.445,47.945,70.9875,84.674,87.431,1271.141667,762.14,1700.55,7,51.111412,317.82,1152,1104,4.166667,4.166667,24,100.0,11,91.005,45.994444,1
SA,202109,2021-09-04,48,18.615833,-109.88,79.88,-86.1475,-26.9275,43.26,58.04,63.101,71.7155,1209.558125,711.18,1737.31,15,53.601985,189.76,1152,1104,4.166667,4.166667,24,100.0,00,71.465,54.767778,0
SA,202109,2021-09-05,48,24.884792,-51.02,88.9,-36.637,-10.3775,41.97,54.22,65.283,68.1695,1170.713958,564.0,1742.58,15,38.799732,139.92,1152,1104,4.166667,4.166667,24,100.0,19,76.925,48.122778,2
SA,202109,2021-09-06,48,47.803125,-7.94,150.83,-3.8145,14.4025,41.835,83.0275,90.816,112.3155,1304.648958,752.13,1811.79,8,39.362161,158.77,1152,1104,4.166667,4.166667,24,100.0,18,139.395,47.985,1
SA,202109,2021-09-07,48,52.695208,-102.32,181.96,-43.03,29.73,61.085,78.825,113.333,132.014,1291.383333,665.89,1878.26,7,53.325453,284.28,1152,1104,4.166667,4.166667,24,100.0,18,136.39,62.313889,1
SA,202109,2021-09-08,48,25.329583,-106.74,129.72,-76.9835,-6.3375,40.975,62.6175,76.339,96.2175,1152.02375,556.76,1593.96,15,53.36768,236.46,1152,1104,4.166667,4.166667,24,100.0,18,103.355,53.223333,1
SA,202109,2021-09-09,48,-25.00125,-124.52,55.32,-115.448,-75.4875,-24.06,26.8025,45.5,50.8475,1126.395625,607.34,1612.54,31,55.524005,179.84,1152,1104,4.166667,4.166667,24,100.0,21,52.905,-4.791667,1
SA,202109,2021-09-10,48,-12.949167,-353.42,131.3,-170.601,-64.985,13.015,46.4825,68.68,74.985,1103.041667,561.85,1502.26,22,89.315605,484.72,1152,1104,4.166667,4.166667,24,100.0,01,97.905,44.745556,1
SA,202109,2021-09-11,48,-20.877917,-186.22,36.39,-66.7025,-34.8575,-20.505,-0.7825,18.484,32.0,1027.64875,632.99,1344.09,39,35.308975,222.61,1152,1104,4.166667,4.166667,24,100.0,19,32.495,-17.814444,1
SA,202109,2021-09-12,48,-10.550417,-187.84,158.01,-130.6345,-37.275,-20.115,33.9075,60.872,74.76,1155.258333,761.94,1931.74,34,65.495216,345.85,1152,1104,4.166667,4.166667,24,100.0,19,111.77,-5.247778,2
SA,202109,2021-09-13,48,37.914792,-23.37,224.29,-9.4445,9.97,24.235,63.39,80.648,94.88,1313.557917,820.29,1971.82,4,42.098562,247.66,1152,1104,4.166667,4.166667,24,100.0,18,146.98,32.587778,2
SA,202109,2021-09-14,48,61.655,14.22,178.28,18.0865,31.5775,61.935,77.28,89.75,132.757,1357.981042,797.96,1926.28,0,35.351501,164.06,1152,1104,4.166667,4.166667,24,100.0,18,161.01,67.742778,2
SA,202109,2021-09-15,48,67.04,-38.35,298.13,-23.9295,26.94,58.56,92.475,150.036,216.2695,1188.353125,521.86,1686.66,9,72.455228,336.48,1152,1104,4.166667,4.166667,24,100.0,19,272.64,60.210556,2
SA,202109,2021-09-16,48,34.080208,-84.0,199.61,-63.6365,-10.125,42.46,63.6375,97.896,128.779,1092.795625,524.69,1485.51,15,62.172144,283.61,1152,1104,4.166667,4.166667,24,100.0,18,163.36,54.936111,1
SA,202109,2021-09-17,48,-1.1925,-60.6,84.94,-36.474,-28.4925,-13.625,26.87,49.253,58.222,964.776042,497.99,1360.84,28,33.777599,145.54,1152,1104,4.166667,4.166667,24,100.0,19,73.53,-3.188889,1
SA,202109,2021-09-18,48,-6.442292,-196.95,119.58,-55.618,-34.0175,-20.635,18.685,75.236,82.4605,972.842292,494.46,1480.57,33,58.802293,316.53,1152,1104,4.166667,4.166667,24,100.0,19,95.575,0.626111,2
SA,202109,2021-09-19,48,-32.430833,-219.47,51.22,-186.2565,-37.3975,-18.61,3.7225,16.435,40.889,937.650833,363.67,1383.92,31,62.760446,270.69,1152,1104,4.166667,4.166667,24,100.0,18,47.99,-6.12,2
SA,202109,2021-09-20,48,13.029167,-174.05,298.5,-46.682,-25.255,0.825,47.0975,75.187,98.974,1189.834375,745.8,1893.93,23,66.62864,472.55,1152,1104,4.166667,4.166667,24,100.0,19,229.52,-6.75,1
SA,202109,2021-09-21,48,59.873125,-14.22,285.19,-9.1805,3.7425,40.38,85.125,152.054,212.4615,1301.451875,922.72,1917.31,9,70.601256,299.41,1152,1104,4.166667,4.166667,24,100.0,19,233.07,20.515556,2
SA,202109,2021-09-22,48,77.6425,0.0,291.55,7.8775,53.78,74.57,98.4025,124.881,142.139,1348.46125,940.74,1853.66,0,51.097328,291.55,1152,1104,4.166667,4.166667,24,100.0,19,213.91,76.270556,2
SA,202109,2021-09-23,48,32.2875,-66.16,109.71,-44.621,-24.2275,57.595,69.7575,85.385,89.1045,1115.662292,473.31,1586.9,14,50.088727,175.87,1152,1104,4.166667,4.166667,24,100.0,00,99.365,67.628889,2
SA,202109,2021-09-24,48,-33.03125,-432.77,71.99,-314.4915,-34.5275,-21.435,29.0575,54.552,66.516,1150.668125,582.25,1592.75,29,110.444189,504.76,1152,1104,4.166667,4.166667,24,100.0,00,69.905,17.926111,1
SA,202109,2021-09-25,48,23.565625,-33.36,172.9,-30.4245,-2.2875,8.26,54.135,74.377,81.8595,1102.091667,609.28,1601.84,19,43.660049,206.26,1152,1104,4.166667,4.166667,24,100.0,18,123.535,30.338333,2
SA,202109,2021-09-26,48,19.489167,-151.47,188.81,-96.184,-23.1625,41.23,53.36,73.923,111.8025,958.812917,198.86,1513.15,19,64.610353,340.28,1152,1104,4.166667,4.166667,24,100.0,19,135.795,51.016667,2
SA,202109,2021-09-27,48,9.37875,-138.37,157.73,-71.446,-29.8625,21.01,36.385,60.724,91.4585,1035.848958,442.55,1457.72,20,52.536102,296.1,1152,1104,4.166667,4.166667,24,100.0,18,134.82,26.681667,1
SA,202109,2021-09-28,48,-4.227917,-155.11,89.25,-90.5925,-39.825,4.1,34.8875,56.731,60.357,1220.517917,1032.55,1493.71,23,51.467418,244.36,1152,1104,4.166667,4.166667,24,100.0,22,65.66,-3.763333,2
SA,202109,2021-09-29,48,52.688958,22.24,105.68,26.4165,42.635,52.965,63.3875,68.958,78.5945,1051.0575,459.85,1418.67,0,16.829434,83.44,1152,1104,4.166667,4.166667,24,100.0,10,77.925,47.755556,0
SA,202109,2021-09-30,48,54.28125,-152.9,249.06,-5.7705,46.6175,52.525,65.1325,84.52,105.4405,1244.809375,954.94,1638.63,3,48.200958,401.96,1152,1104,4.166667,4.166667,24,100.0,12,171.085,49.567778,1
SA,202110,2021-10-01,287,38.362787,-65.0,273.29,-20.31,7.97,25.34,70.565,91.186,118.687,1169.863066,800.56,1590.4,40,48.358513,338.29,6912,6625,4.152199,4.152199,24,100.0,18,185.038333,23.025833,1
SA,202110,2021-10-02,288,20.137014,-388.3,273.43,-93.13,4.355,20.87,63.9775,85.497,117.0,894.189028,188.53,1441.6,65,88.469026,661.73,6912,6624,4.166667,4.166667,24,100.0,18,184.2725,44.936111,2
SA,202110,2021-10-03,288,-17.502639,-145.0,75.66,-99.9,-39.41,-2.755,9.36,27.492,60.8525,925.015903,373.46,1270.32,157,47.167099,220.66,6912,6624,4.166667,4.166667,24,100.0,00,68.619167,19.785648,1
SA,202110,2021-10-04,288,-25.76691,-221.74,58.24,-93.61,-51.0,-21.87,0.0,9.005,9.913,992.445,492.94,1380.29,197,38.508094,279.98,6912,6624,4.166667,4.166667,24,100.0,18,20.443333,-7.308241,3
SA,202110,2021-10-05,288,20.850764,-35.95,285.33,-30.7165,-24.7,-0.305,70.76,89.0,97.798,1003.998993,260.5,1505.23,148,51.794022,321.28,6912,6624,4.166667,4.166667,24,100.0,18,126.95,15.159444,1
SA,202110,2021-10-06,288,1.365451,-759.24,72.0,-51.637,-26.695,9.13,42.07,52.611,60.6535,1156.355243,600.06,1440.77,120,68.220243,831.24,6912,6624,4.166667,4.166667,24,100.0,00,65.370833,36.919815,1
SA,202110,2021-10-07,288,19.812431,-115.67,493.86,-51.0,-32.6825,0.26,69.825,89.6,98.3225,1021.659514,352.82,1578.85,132,62.849418,609.53,6912,6624,4.166667,4.166667,24,100.0,18,124.256667,29.142407,2
SA,202110,2021-10-08,288,25.863889,-200.0,317.25,-97.6985,-35.95,46.45,76.7875,93.017,103.724,998.945903,279.93,1458.15,92,75.518081,517.25,6912,6624,4.166667,4.166667,24,100.0,18,152.305833,68.601481,2
SA,202110,2021-10-09,288,1.39059,-416.98,100.83,-99.9,-44.6475,37.84,53.455,68.649,78.919,1020.791354,446.68,1367.89,111,74.715372,517.81,6912,6624,4.166667,4.166667,24,100.0,00,79.515,49.0275,1
SA,202110,2021-10-10,288,6.315556,-185.54,66.46,-50.97,-36.22,26.405,41.24,51.049,54.397,951.546215,388.97,1474.03,105,44.219908,252.0,6912,6624,4.166667,4.166667,24,100.0,18,58.155,32.58037,2
SA,202110,2021-10-11,288,26.831181,-614.25,335.78,-9.519,8.36,20.63,47.9875,63.668,73.514,1102.144236,362.32,1615.87,21,51.847889,950.03,6912,6624,4.166667,4.166667,24,100.0,06,113.953333,35.235463,1
SA,202110,2021-10-12,288,-1.473958,-200.0,83.78,-52.0,-37.0,8.105,22.4875,55.154,68.8335,1014.598194,352.34,1533.52,114,45.775751,283.78,6912,6624,4.166667,4.166667,24,100.0,06,74.4725,21.029722,1
SA,202110,2021-10-13,288,-14.88809,-1000.0,151.68,-93.61,-41.0,0.0,43.64,70.651,81.264,1175.90441,703.9,1652.6,134,126.91873,1151.68,6912,6624,4.166667,4.166667,24,100.0,19,83.203333,11.8725,1
SA,202110,2021-10-14,288,57.107708,-37.0,282.52,-2.5925,17.07,27.4,64.895,162.77,262.14,1233.987014,711.12,1673.34,19,71.829146,319.52,6912,6624,4.166667,4.166667,24,100.0,18,256.813333,28.584815,0
SA,202110,2021-10-15,288,-15.735347,-468.65,145.6,-99.9,-42.01,0.02,18.7125,53.119,62.18,1129.345035,563.49,1491.97,142,61.873091,614.25,6912,6624,4.166667,4.166667,24,100.0,06,62.803333,19.864722,1
SA,202110,2021-10-16,288,24.482083,-54.07,313.11,-34.5995,-22.905,-0.18,83.5925,116.4,138.8705,1104.20559,655.22,1517.91,144,62.728515,367.18,6912,6624,4.166667,4.166667,24,100.0,18,170.16,12.718426,1
SA,202110,2021-10-17,288,42.503854,-190.0,307.34,-92.85,-33.4825,56.21,86.965,146.44,176.9375,893.985069,197.86,1388.44,97,83.244742,497.34,6912,6624,4.166667,4.166667,24,100.0,18,208.179167,90.992407,1
SA,202110,2021-10-18,288,10.075312,-386.72,99.26,-91.8525,7.85,16.095,35.7575,68.188,71.462,962.748819,321.38,1376.18,66,50.121911,485.98,6912,6624,4.166667,4.166667,24,100.0,18,72.973333,28.259722,1
SA,202110,2021-10-19,288,11.165868,-93.61,99.26,-57.0,-6.485,9.05,36.505,72.29,78.257,868.483993,194.43,1297.25,84,43.561162,192.87,6912,6624,4.166667,4.166667,24,100.0,18,86.163333,29.604352,1
SA,202110,2021-10-20,288,-18.733715,-935.31,88.0,-90.0,-35.955,-0.7,8.79,11.864,27.3035,1089.876528,702.71,1410.67,148,84.13532,1023.31,6912,6624,4.166667,4.166667,24,100.0,06,39.2175,8.905926,2
SA,202110,2021-10-21,288,14.455521,-55.36,90.5,-42.01,-20.3625,6.8,56.21,72.98,82.5025,944.211632,294.39,1418.76,102,42.116576,145.86,6912,6624,4.166667,4.166667,24,100.0,23,81.181667,23.695926,0
SA,202110,2021-10-22,288,23.921319,-97.25,133.06,-35.01,1.8425,19.19,51.445,76.352,84.7025,996.240243,366.3,1394.0,59,37.335944,230.31,6912,6624,4.166667,4.166667,24,100.0,01,83.143333,51.971296,0
SA,202110,2021-10-23,288,-25.820347,-1000.0,76.85,-99.9,-78.0,8.83,18.4125,31.406,45.966,823.319375,185.22,1321.73,113,98.140565,1076.85,6912,6624,4.166667,4.166667,24,100.0,20,45.010833,15.574537,0
SA,202110,2021-10-24,288,-11.000243,-78.0,85.44,-66.566,-42.1,-13.08,8.5925,57.339,66.3765,912.765347,367.93,1316.46,170,39.181685,163.44,6912,6624,4.166667,4.166667,24,100.0,19,71.05,-1.083148,2
SA,202110,2021-10-25,288,26.719722,-945.2,316.63,-16.6255,-0.3275,18.14,60.4275,75.999,90.649,914.00816,239.84,1352.64,76,75.102095,1261.83,6912,6624,4.166667,4.166667,24,100.0,18,146.2925,39.452315,2
SA,202110,2021-10-26,288,27.445729,-200.0,322.89,-77.05,-37.0,20.62,67.315,88.279,121.2565,933.476736,326.11,1393.34,91,72.198751,522.89,6912,6624,4.166667,4.166667,24,100.0,18,194.825,52.789907,1
SA,202110,2021-10-27,288,120.847535,-921.94,15100.0,-99.9,-42.01,-37.0,40.8,93.618,137.089,1126.433333,615.45,1477.41,174,1387.65854,16021.94,6912,6624,4.166667,4.166667,24,100.0,10,3447.506667,-27.27537,1
SA,202110,2021-10-28,288,-18.450139,-1000.0,348.0,-190.0,-41.0,8.235,64.7275,83.696,90.242,1041.312535,574.87,1359.06,113,164.549175,1348.0,6912,6624,4.166667,4.166667,24,100.0,00,90.105,55.218981,0
SA,202110,2021-10-29,288,6.642292,-60.35,117.0,-44.125,-36.145,1.26,52.275,73.951,78.058,948.619271,490.31,1404.86,128,45.220176,177.35,6912,6624,4.166667,4.166667,24,100.0,18,79.546667,14.166944,1
SA,202110,2021-10-30,288,38.452847,-41.0,295.85,-41.0,-18.7475,61.375,77.175,91.605,118.948,869.576354,220.33,1388.78,95,57.689837,336.85,6912,6624,4.166667,4.166667,24,100.0,18,132.895,75.612778,1
SA,202110,2021-10-31,288,35.323229,-99.9,299.21,-41.0,-41.0,63.02,72.6775,99.7,131.016,842.305069,117.27,1354.89,100,67.232569,399.11,6912,6624,4.166667,4.166667,24,100.0,18,181.0025,67.003241,1
SA,202111,2021-11-01,287,55.897596,-20.79,264.25,0.13,8.725,64.32,81.895,96.002,126.037,932.25216,333.44,1411.69,8,48.020853,285.04,6912,6625,4.152199,4.152199,24,100.0,17,128.408333,75.977677,1
SA,202111,2021-11-02,288,18.755729,-183.84,379.95,-37.0,-7.5975,5.76,57.8575,82.556,92.907,1166.353472,689.07,1654.8,87,55.289972,563.79,6912,6624,4.166667,4.166667,24,100.0,16,107.6225,22.728611,2
SA,202111,2021-11-03,288,65.53691,-99.9,379.95,13.3225,49.1775,59.37,75.44,116.286,128.9575,1124.187361,474.88,1415.26,4,39.882522,479.85,6912,6624,4.166667,4.166667,24,100.0,06,129.375,77.987407,1
SA,202111,2021-11-04,288,34.097083,-23.54,232.61,-0.7885,8.7625,28.48,58.9975,71.827,79.6785,925.394931,280.48,1364.45,17,32.870314,256.15,6912,6624,4.166667,4.166667,24,100.0,06,95.416667,39.611574,1
SA,202111,2021-11-05,288,56.296076,-10.31,281.76,8.57,33.66,56.47,70.18,89.861,120.6775,1014.909861,368.91,1567.69,2,37.958998,292.07,6912,6624,4.166667,4.166667,24,100.0,18,159.876667,39.036481,1
SA,202111,2021-11-06,288,9.967813,-115.0,68.53,-42.01,-9.82,9.25,40.645,57.582,60.6225,996.746701,466.02,1374.2,90,35.392455,183.53,6912,6624,4.166667,4.166667,24,100.0,18,60.648333,15.855741,1
SA,202111,2021-11-07,288,23.275208,-189.0,117.0,-78.0,5.87,38.12,65.7125,74.119,82.265,846.194271,227.99,1280.43,68,52.847162,306.0,6912,6624,4.166667,4.166667,24,100.0,23,80.830833,53.085648,0
SA,202111,2021-11-08,288,51.716667,-35.95,256.92,0.02,11.365,65.67,77.35,89.219,101.804,970.703125,310.15,1457.32,11,39.203607,292.87,6912,6624,4.166667,4.166667,24,100.0,18,125.329167,76.030463,1
SA,202111,2021-11-09,288,48.368715,-99.9,295.45,-14.723,10.1175,51.97,64.35,86.687,123.5565,1041.930556,325.36,1421.66,31,46.659552,395.35,6912,6624,4.166667,4.166667,24,100.0,17,131.061667,61.713889,2
SA,202111,2021-11-10,288,4.642153,-1000.0,242.56,-99.9,-41.2525,29.155,51.7175,61.496,72.2585,956.577778,283.87,1388.33,101,84.902461,1242.56,6912,6624,4.166667,4.166667,24,100.0,07,92.208333,42.259352,2
SA,202111,2021-11-11,288,18.648368,-1000.0,348.0,-39.4465,7.715,10.025,45.595,55.454,68.214,1360.883403,1066.76,1702.3,54,74.564446,1348.0,6912,6624,4.166667,4.166667,24,100.0,21,122.848333,19.891019,2
SA,202111,2021-11-12,288,3.705139,-464.48,172.94,-42.5,-37.0,9.575,34.33,53.555,61.6655,1165.473056,845.42,1527.03,112,48.861224,637.42,6912,6624,4.166667,4.166667,24,100.0,20,69.265,11.806296,1
SA,202111,2021-11-13,288,6.209514,-99.9,148.99,-93.61,-41.0,9.12,53.665,66.492,86.42,898.081771,212.19,1373.71,113,52.554202,248.89,6912,6624,4.166667,4.166667,24,100.0,01,78.326667,32.20287,0
SA,202111,2021-11-14,288,-59.108854,-953.26,67.07,-200.0,-95.1825,-20.915,8.475,25.281,45.64,919.34816,337.07,1327.74,162,129.134554,1020.33,6912,6624,4.166667,4.166667,24,100.0,00,50.398333,4.051019,1
SA,202111,2021-11-15,288,14.814861,-200.0,163.53,-41.0,-28.825,8.47,43.325,98.572,114.44,1108.9775,631.82,1547.14,91,56.834958,363.53,6912,6624,4.166667,4.166667,24,100.0,19,114.8975,28.603704,1
SA,202111,2021-11-16,288,94.396424,9.04,322.61,20.63,45.0175,91.175,124.2,144.073,182.8135,1040.661632,319.37,1516.49,0,58.630099,313.57,6912,6624,4.166667,4.166667,24,100.0,19,186.510833,114.517685,2
SA,202111,2021-11-17,288,49.264375,-78.0,247.0,-32.317,24.8075,44.065,61.37,117.0,124.44,1009.72934,321.49,1373.27,19,45.673243,325.0,6912,6624,4.166667,4.166667,24,100.0,19,121.304167,34.809074,0
SA,202111,2021-11-18,288,-7.532049,-1000.0,148.99,-54.4105,-39.91,-2.07,45.04,66.518,79.9875,1158.033368,784.87,1447.66,145,110.473323,1148.99,6912,6624,4.166667,4.166667,24,100.0,18,98.458333,-1.482963,1
SA,202111,2021-11-19,288,109.379653,29.35,285.99,46.5265,70.495,109.44,125.62,148.99,200.4235,1240.799132,979.87,1450.53,0,45.708808,256.64,6912,6624,4.166667,4.166667,24,100.0,23,200.044167,103.053426,0
SA,202111,2021-11-20,288,51.321493,-17.45,148.99,0.02,22.6325,53.5,65.0725,93.208,124.44,973.560556,513.03,1322.4,5,34.785686,166.44,6912,6624,4.166667,4.166667,24,100.0,00,140.535833,79.141296,1
SA,202111,2021-11-21,288,-6.939306,-274.87,65.01,-93.61,-41.0,7.705,43.3475,53.342,60.3245,750.518819,-46.35,1274.16,127,51.236599,339.88,6912,6624,4.166667,4.166667,24,100.0,19,61.619167,23.043611,1
SA,202111,2021-11-22,288,40.798437,-42.5,172.94,-40.6185,19.38,42.41,63.985,81.621,109.44,973.015799,329.0,1499.37,32,40.346753,215.44,6912,6624,4.166667,4.166667,24,100.0,18,107.4575,52.021296,0
SA,202111,2021-11-23,288,67.131597,-35.95,380.0,22.217,36.4225,55.42,101.44,110.304,125.273,1206.260625,768.51,1525.3,3,45.139592,415.95,6912,6624,4.166667,4.166667,24,100.0,08,169.400833,58.702222,2
SA,202111,2021-11-24,288,100.641875,53.13,379.95,59.3655,67.31,84.86,118.0,149.144,172.94,1168.710313,815.87,1408.19,0,50.033266,326.82,6912,6624,4.166667,4.166667,24,100.0,05,222.459167,133.1225,2
SA,202111,2021-11-25,288,19.313646,-99.9,148.99,-46.075,-39.91,47.37,57.0875,66.905,82.366,889.6575,278.87,1296.7,96,51.479245,248.89,6912,6624,4.166667,4.166667,24,100.0,07,91.2325,47.343981,1
SA,202111,2021-11-26,288,-11.012951,-121.09,63.71,-68.25,-40.0,-23.195,26.2,52.607,57.1345,849.961424,181.45,1266.44,158,42.399016,184.8,6912,6624,4.166667,4.166667,24,100.0,20,57.636667,8.619167,1
SA,202111,2021-11-27,288,10.159062,-41.01,78.66,-35.95,-33.39,8.55,45.62,64.84,68.2285,717.556771,-42.82,1256.27,108,38.457434,119.67,6912,6624,4.166667,4.166667,24,100.0,19,70.413333,25.967593,1
SA,202111,2021-11-28,288,46.709479,-22.81,379.95,0.02,8.3625,56.585,64.5225,81.746,89.2185,790.735799,116.51,1329.63,8,47.119018,402.76,6912,6624,4.166667,4.166667,24,100.0,05,128.344167,71.872037,2
