region,period,file,firstTimestamp,lastTimestamp,rows,malformedRows,intervalModeMinutes,firstIntervalMinutes,expectedFullRows,expectedSpanRows,coverageFullPct,coverageSpanPct,estimatedMissingIntervals,intervalAnomalies,duplicateIntervals,isPartialMonth,status,meanRRP,minRRP,maxRRP,p05RRP,p25RRP,p50RRP,p75RRP,p90RRP,p95RRP,p99RRP,meanDemand,minDemand,maxDemand,demandP95,negativeRRPCount,highRRPIntervalCount,highRRPEventCount,longestHighRRPEventIntervals,longestHighRRPEventMinutes
NSW,202101,NSW202101.csv,2021/01/01 00:30:00,2021/02/01 00:00:00,1488,0,30,30.0,1488,1488,100.0,100.0,0,0,0,False,ok,38.839543,-1.26,299.99,26.27,33.1675,35.77,38.6025,45.288,55.5585,139.1951,7570.487742,5457.08,12197.57,10248.7635,1,0,0,0,0
NSW,202102,NSW202102.csv,2021/02/01 00:30:00,2021/03/01 00:00:00,1344,0,30,30.0,1344,1344,100.0,100.0,0,0,0,False,ok,35.129606,-4.02,163.19,26.8745,32.6875,35.09,36.2925,39.59,43.6185,58.8672,7469.320655,5704.44,10177.59,9014.9045,1,0,0,0,0
NSW,202103,NSW202103.csv,2021/03/01 00:30:00,2021/04/01 00:00:00,1488,0,30,30.0,1488,1488,100.0,100.0,0,0,0,False,ok,38.967856,4.25,255.61,24.209,32.59,35.475,40.36,52.645,62.257,105.163,7320.171344,5468.27,11404.28,8717.593,0,0,0,0,0
NSW,202104,NSW202104.csv,2021/04/01 00:30:00,2021/05/01 00:00:00,1440,0,30,30.0,1440,1440,100.0,100.0,0,0,0,False,ok,55.707062,-41.99,2673.52,19.1635,34.2475,39.03,55.8425,89.434,157.285,280.8632,7167.313153,5170.46,9605.85,8746.4315,31,1,1,1,30
NSW,202105,NSW202105.csv,2021/05/01 00:30:00,2021/06/01 00:00:00,1488,0,30,30.0,1488,1488,100.0,100.0,0,0,0,False,ok,117.590128,6.95,7651.8,31.694,36.775,46.6,67.415,148.998,242.4515,2450.6904,7847.246391,5848.51,10588.39,9841.688,0,34,17,5,150
NSW,202106,NSW202106.csv,2021/06/01 00:30:00,2021/07/01 00:00:00,1440,0,30,30.0,1440,1440,100.0,100.0,0,0,0,False,ok,160.039562,-85.28,8022.05,37.1295,54.84,76.415,115.965,211.504,299.124,2394.1982,8814.176722,6493.13,12863.76,11097.5375,1,54,25,10,300
NSW,202107,NSW202107.csv,2021/07/01 00:30:00,2021/08/01 00:00:00,1488,0,30,30.0,1488,1488,100.0,100.0,0,0,0,False,ok,124.012688,-96.28,5176.53,30.0975,49.99,74.41,138.4875,246.97,297.531,371.0319,8733.675464,6424.44,12396.95,11197.6585,10,40,19,7,210
NSW,202108,NSW202108.csv,2021/08/01 00:30:00,2021/09/01 00:00:00,1488,0,30,30.0,1488,1488,100.0,100.0,0,0,0,False,ok,60.146452,-92.69,299.98,1.948,37.9775,55.0,76.5,101.973,121.672,248.2711,7806.468952,5189.86,12040.28,9928.1545,66,0,0,0,0
NSW,202109,NSW202109.csv,2021/09/01 00:30:00,2021/10/01 00:00:00,1440,0,30,30.0,1440,1440,100.0,100.0,0,0,0,False,ok,48.904944,-51.11,299.98,-14.212,36.225,51.475,62.3225,79.122,92.8845,188.0434,7066.365521,4767.17,10236.28,8870.6635,125,0,0,0,0
NSW,202110,NSW202110.csv,2021/10/01 00:05:00,2021/11/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,57.116968,-80.0,910.63,-28.677,43.58,59.96,69.89,82.95,101.4365,277.94,6722.81355,4286.19,9331.65,8232.363,877,2,2,1,5
NSW,202111,NSW202111.csv,2021/11/01 00:05:00,2021/12/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,64.44016,-60.38,15100.0,10.829,50.05,60.755,68.5,82.95,98.7075,157.6631,6944.08628,4962.66,8885.21,8187.516,298,6,6,1,5
NSW,202112,NSW202112.csv,2021/12/01 00:05:00,2022/01/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,67.960395,-1000.0,1175.71,9.7745,55.01,65.03,78.07,108.0,123.14,192.6819,7146.572273,5200.2,11196.03,8994.715,301,3,2,2,10
NSW,202201,NSW202201.csv,2022/01/01 00:05:00,2022/02/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,77.167739,-322.46,299.99,33.165,66.035,76.575,83.0,100.286,115.9795,215.2374,7623.912866,5604.14,11603.27,9494.638,47,0,0,0,0
NSW,202202,NSW202202.csv,2022/02/01 00:05:00,2022/03/01 00:00:00,8064,0,5,5.0,8064,8064,100.0,100.0,0,0,0,False,ok,83.033338,-1000.0,15100.0,28.7645,67.435,79.015,91.97,110.851,124.3985,217.8891,7528.933838,5318.28,12518.02,9532.626,199,35,11,8,40
NSW,202203,NSW202203.csv,2022/03/01 00:05:00,2022/04/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,100.683331,-86.86,8574.44,62.5945,84.98,97.955,110.58,122.52,142.4165,256.7336,7351.063168,5153.04,9691.24,8694.5435,14,5,5,1,5
NSW,202204,NSW202204.csv,2022/04/01 00:05:00,2022/05/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,186.865303,-45.0,2258.16,62.4985,121.01,170.035,280.0,299.98,299.99,299.99,7065.332622,4995.58,9449.51,8609.464,31,43,15,17,85
NSW,202205,NSW202205.csv,2022/05/01 00:05:00,2022/06/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,320.48388,-38.82,15100.0,120.94,240.96,299.215,322.4425,355.01,443.3095,610.1,7810.087545,5432.63,11860.43,9811.501,12,3147,377,219,1095
NSW,202206,NSW202206.csv,2022/06/01 00:05:00,2022/07/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,398.043326,-44.33,15100.0,207.02,298.97,352.0,451.0,563.635,610.9,1020.01,8840.958416,6162.16,12249.16,11208.387,48,6460,195,1017,5085
NSW,202207,NSW202207.csv,2022/07/01 00:05:00,2022/08/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,371.170319,-43.63,15500.0,115.866,286.0875,352.515,442.3925,594.189,661.74,832.5669,8905.46863,6105.59,12415.43,11143.5595,100,6468,312,615,3075
NSW,202208,NSW202208.csv,2022/08/01 00:05:00,2022/09/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,148.316355,-55.0,502.53,22.188,96.66,148.99,179.4825,274.716,299.99,373.8204,8248.450436,5287.63,12141.49,10510.0325,281,263,46,42,210
NSW,202209,NSW202209.csv,2022/09/01 00:05:00,2022/10/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,153.868921,-79.74,1025.2,-22.101,117.8025,161.0,200.01,269.01,299.99,334.02,7516.122149,4196.88,10902.13,9485.027,649,185,29,35,175
NSW,202210,NSW202210.csv,2022/10/01 00:05:00,2022/11/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,151.64934,-120.0,13811.77,0.8725,121.28,150.75,185.5675,232.747,282.4325,299.99,7052.456815,4130.43,9821.55,8565.583,424,65,38,9,45
NSW,202211,NSW202211.csv,2022/11/01 00:05:00,2022/12/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,112.89967,-80.0,14450.58,-17.74,82.9575,118.99,143.22,181.102,240.38,299.99,6617.120862,4138.2,8698.7,8099.4835,709,61,20,21,105
NSW,202212,NSW202212.csv,2022/12/01 00:05:00,2023/01/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,82.640309,-120.0,15500.0,-37.819,33.1875,93.355,120.01,140.853,150.02,223.42,6721.055498,4530.54,9575.59,8186.826,1259,24,7,7,35
NSW,202301,NSW202301.csv,2023/01/01 00:05:00,2023/02/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,94.3943,-999.99,1254.85,18.314,77.385,94.515,118.99,138.293,159.3565,248.3093,7319.430705,4450.19,11035.01,9501.898,328,43,11,29,145
NSW,202302,NSW202302.csv,2023/02/01 00:05:00,2023/03/01 00:00:00,8064,0,5,5.0,8064,8064,100.0,100.0,0,0,0,False,ok,90.129096,-999.99,958.68,0.874,68.84,90.2,114.8675,128.04,154.4105,299.98,7643.787197,4604.97,11871.99,9906.3135,392,55,17,19,95
NSW,202303,NSW202303.csv,2023/03/01 00:05:00,2023/04/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,116.014416,-48.84,14506.69,25.882,73.1775,90.2,109.04,141.467,173.7785,299.99,7609.466501,5023.96,13118.73,9669.008,230,70,25,17,85
NSW,202304,NSW202304.csv,2023/04/01 00:05:00,2023/05/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,110.841692,-81.0,1264.76,0.0,71.1425,100.01,140.0,184.51,291.4315,316.304,6928.495932,3957.32,9359.62,8564.284,464,111,37,26,130
NSW,202305,NSW202305.csv,2023/05/01 00:05:00,2023/06/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,193.987511,-908.49,15500.0,44.8215,97.865,142.095,196.11,299.99,299.99,522.1975,7976.602829,5205.52,11165.16,10231.088,76,331,80,27,135
NSW,202306,NSW202306.csv,2023/06/01 00:05:00,2023/07/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,105.197139,-50.01,14800.0,21.356,64.99,89.0,117.94,150.481,220.39,299.99,8467.987291,5642.4,12589.22,11031.485,160,82,35,18,90
NSW,202307,NSW202307.csv,2023/07/01 00:05:00,2023/08/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,84.147406,-61.69,1188.32,-0.9595,54.98,74.695,108.2275,148.836,202.58,299.99,8197.766126,4890.02,11501.56,10493.33,548,17,6,7,35
NSW,202308,NSW202308.csv,2023/08/01 00:05:00,2023/09/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,93.309248,-60.49,16500.0,-4.859,55.7975,71.185,110.1775,153.297,218.0,299.99,7746.870594,4653.4,11209.27,9833.12,583,75,18,14,70
NSW,202309,NSW202309.csv,2023/09/01 00:05:00,2023/10/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,64.540206,-80.24,16599.89,-50.9405,31.105,61.5,85.99,123.757,169.4345,299.99,6890.217683,3967.21,9875.21,8896.3205,1338,12,7,6,30
NSW,202310,NSW202310.csv,2023/10/01 00:05:00,2023/11/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,42.084927,-75.41,2054.0,-50.2065,10.3675,55.895,60.52,88.88,111.0545,220.563,6531.689952,3664.34,9847.29,8339.2605,1705,2,2,1,5
NSW,202311,NSW202311.csv,2023/11/01 00:05:00,2023/12/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,87.353443,-55.21,15433.42,-16.301,50.8525,62.92,105.075,145.351,234.0065,352.92,6931.272278,3912.21,9276.92,8486.658,652,136,59,10,50
NSW,202312,NSW202312.csv,2023/12/01 00:05:00,2024/01/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,68.257956,-69.51,14248.59,-28.3055,41.625,59.99,86.4475,118.775,141.096,294.0314,7375.250356,4066.98,13053.11,10467.1885,940,44,20,11,55
NSW,202401,NSW202401.csv,2024/01/01 00:05:00,2024/02/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,81.17388,-878.45,11781.97,7.0905,49.0875,59.99,81.79,101.974,134.6695,299.98,7616.089782,4837.19,12494.58,10021.053,357,75,31,13,65
NSW,202402,NSW202402.csv,2024/02/01 00:05:00,2024/03/01 00:00:00,8352,0,5,5.0,8352,8352,100.0,100.0,0,0,0,False,ok,111.661369,-809.47,16600.0,10.0,51.595,65.08,88.88,135.97,238.9175,449.99,7887.902067,4871.1,13763.96,10769.75,279,171,39,44,220
NSW,202403,NSW202403.csv,2024/03/01 00:05:00,2024/04/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,70.465438,-62.37,299.99,0.0,52.0625,61.75,88.89,113.471,135.97,281.2814,7286.726556,4377.09,11384.16,9533.161,457,0,0,0,0
NSW,202404,NSW202404.csv,2024/04/01 00:05:00,2024/05/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,89.833397,-52.31,457.45,-9.5,54.3275,88.0,114.6225,152.006,223.052,299.99,6937.607252,4234.22,9620.05,8618.263,546,28,11,8,40
NSW,202405,NSW202405.csv,2024/05/01 00:05:00,2024/06/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,273.561447,-46.0,16600.0,25.0,70.2725,110.0,171.75,275.0,299.99,1908.1833,7749.012011,5137.18,10643.29,9671.933,126,261,51,46,230
NSW,202406,NSW202406.csv,2024/06/01 00:05:00,2024/07/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,152.746648,-47.0,1117.82,35.88,76.72,116.815,227.6475,299.99,314.542,449.99,8665.770418,5355.22,12113.02,11115.12,175,577,81,68,340
NSW,202407,NSW202407.csv,2024/07/01 00:05:00,2024/08/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,127.165074,-48.56,17289.83,19.0935,61.55,89.635,150.78,260.015,299.98,324.99,8646.994558,5129.17,12461.59,11137.48,332,125,16,24,120
NSW,202408,NSW202408.csv,2024/08/01 00:05:00,2024/09/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,174.447727,-595.5,17500.0,-44.99,57.0,98.195,150.8225,250.387,299.99,449.99,7709.249953,3650.37,11818.15,10246.5015,1011,164,35,49,245
NSW,202409,NSW202409.csv,2024/09/01 00:05:00,2024/10/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,58.017777,-64.7,17307.23,-48.81,5.315,63.43,87.89,120.527,139.198,226.4442,6718.589932,3280.94,10249.44,8788.69,1962,14,8,4,20
NSW,202410,NSW202410.csv,2024/10/01 00:05:00,2024/11/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,77.41026,-999.96,13918.52,-42.01,42.34,75.0,102.5,147.096,193.705,299.98,6467.629467,3015.86,8943.63,8257.7445,1370,46,29,5,25
NSW,202411,NSW202411.csv,2024/11/01 00:05:00,2024/12/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,219.679392,-60.82,17500.0,-28.01,70.0,106.5,156.0625,234.851,299.98,1079.2954,7048.409642,4156.19,11302.59,9000.8575,765,285,85,42,210
NSW,202412,NSW202412.csv,2024/12/01 00:05:00,2025/01/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,134.726855,-1000.0,17499.89,-33.603,52.45,87.5,149.97,221.293,279.3495,441.9654,7232.575283,3268.88,12549.72,10036.4825,1381,202,39,36,180
NSW,202501,NSW202501.csv,2025/01/01 00:05:00,2025/02/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,83.336365,-999.99,17500.0,-32.7065,36.095,76.0,101.6925,139.91,165.95,284.96,7230.108581,4188.12,12128.62,9566.153,1411,40,15,5,25
NSW,202502,NSW202502.csv,2025/02/01 00:05:00,2025/03/01 00:00:00,8064,0,5,5.0,8064,8064,100.0,100.0,0,0,0,False,ok,90.331018,-523.44,17500.0,-31.542,48.9625,82.565,108.89,153.828,192.876,299.99,7493.394673,2532.25,12210.48,10094.588,1167,62,23,12,60
NSW,202503,NSW202503.csv,2025/03/01 00:05:00,2025/04/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,89.959863,-999.99,17480.0,-22.076,55.72,76.8,104.835,142.035,167.8255,261.0934,7584.377753,4537.33,12246.45,9498.722,876,38,14,10,50
NSW,202504,NSW202504.csv,2025/04/01 00:05:00,2025/05/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,104.0651,-39.3,17498.96,-23.5,54.5775,93.27,132.4,165.715,211.5325,299.99,6783.956983,3490.99,9602.15,8517.7485,1028,65,21,14,70
NSW,202505,NSW202505.csv,2025/05/01 00:05:00,2025/06/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,123.016328,-30.92,17479.99,-17.0,60.0175,85.155,132.5825,171.199,210.5,299.99,7620.849047,4542.08,10829.12,9537.0805,669,89,26,16,80
NSW,202506,NSW202506.csv,2025/06/01 00:05:00,2025/07/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,256.203668,-35.97,17026.18,22.4095,74.3475,108.89,179.9,281.783,299.99,4106.9555,8817.561652,5389.37,12342.5,11444.908,260,389,38,66,330
NSW,202507,NSW202507.csv,2025/07/01 00:05:00,2025/08/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,96.946847,-28.83,658.17,-0.0965,57.01,84.06,125.2725,185.01,236.1495,299.99,8844.155538,5327.93,13159.46,11403.7715,540,67,24,17,85
NSW,202508,NSW202508.csv,2025/08/01 00:05:00,2025/09/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,101.249963,-35.74,1118.93,-12.0,56.98,85.37,134.7625,191.696,251.206,407.0397,8339.031237,3871.04,12729.23,10863.546,920,153,23,58,290
NSW,202509,NSW202509.csv,2025/09/01 00:05:00,2025/10/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,71.244139,-86.35,599.99,-21.023,-3.0,71.92,109.965,158.99,198.0005,299.9961,6866.186252,3102.14,10253.92,9068.7565,2347,87,19,60,300
NSW,202510,NSW202510.csv,2025/10/01 00:05:00,2025/11/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,77.019782,-698.95,20300.0,-22.459,0.0,72.045,120.01,169.15,202.4275,287.5403,6637.260775,2907.04,11139.64,8635.094,2275,43,27,6,30
NSW,202511,NSW202511.csv,2025/11/01 00:05:00,2025/12/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,76.929905,-999.99,20300.0,-20.89,-6.9525,64.73,106.565,142.84,159.7705,268.3171,6709.592839,3250.07,10769.82,8855.438,2712,50,29,12,60
NSW,202512,NSW202512.csv,2025/12/01 00:05:00,2026/01/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,71.359513,-999.99,14001.01,-14.0,0.6675,58.31,90.845,124.982,148.4985,245.0547,7007.439125,2708.64,13063.18,10287.198,2087,62,20,14,70
NSW,202601,NSW202601.csv,2026/01/01 00:05:00,2026/02/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,67.221123,-999.98,11938.05,-5.51,32.35,57.06,74.4925,100.442,110.1305,193.0025,7393.698602,4015.44,13146.79,10591.282,886,43,2,33,165
NSW,202602,NSW202602.csv,2026/02/01 00:05:00,2026/03/01 00:00:00,8064,0,5,5.0,8064,8064,100.0,100.0,0,0,0,False,ok,83.758824,-82.96,20300.0,0.05,49.4425,65.39,86.6025,110.587,140.887,250.7139,7872.42659,4573.78,12969.33,10376.9915,354,53,20,17,85
NSW,202603,NSW202603.csv,2026/03/01 00:05:00,2026/03/18 00:00:00,4896,0,5,5.0,8928,4896,54.83871,100.0,0,0,0,True,incomplete-month;partial-month,69.056761,-12.99,181.02,-3.0,56.98,70.635,89.3225,105.79,123.4,144.373,7651.352637,3526.01,11545.02,9781.745,317,0,0,0,0
QLD,202101,QLD202101.csv,2021/01/01 00:30:00,2021/02/01 00:00:00,1488,0,30,30.0,1488,1488,100.0,100.0,0,0,0,False,ok,40.35459,0.58,2387.21,25.364,31.2675,35.045,39.125,46.761,57.8765,138.2799,6436.79793,4939.71,9086.4,8020.122,0,4,4,1,30
QLD,202102,QLD202102.csv,2021/02/01 00:30:00,2021/03/01 00:00:00,1344,0,30,30.0,1344,1344,100.0,100.0,0,0,0,False,ok,41.685387,9.99,2360.18,26.343,32.05,35.265,38.935,46.772,55.4025,126.3126,6685.822641,5270.36,9442.58,8246.727,0,4,4,1,30
QLD,202103,QLD202103.csv,2021/03/01 00:30:00,2021/04/01 00:00:00,1488,0,30,30.0,1488,1488,100.0,100.0,0,0,0,False,ok,45.808582,-151.97,2515.68,16.669,30.2075,36.26,43.4275,56.653,68.3865,167.2827,6472.665269,4345.54,9015.18,7864.5255,13,10,10,1,30
QLD,202104,QLD202104.csv,2021/04/01 00:30:00,2021/05/01 00:00:00,1440,0,30,30.0,1440,1440,100.0,100.0,0,0,0,False,ok,53.464833,-179.81,2506.8,-3.313,26.4325,35.355,48.72,72.102,132.4285,257.1974,5944.966521,4210.44,7666.42,7253.3745,100,10,9,2,60
QLD,202105,QLD202105.csv,2021/05/01 00:30:00,2021/06/01 00:00:00,1488,0,30,30.0,1488,1488,100.0,100.0,0,0,0,False,ok,129.253663,-159.46,15000.0,-12.4235,31.1175,41.45,63.8525,137.497,226.701,2429.0201,5838.151015,3785.14,7556.4,7152.595,105,44,26,8,240
QLD,202106,QLD202106.csv,2021/06/01 00:30:00,2021/07/01 00:00:00,1440,0,30,30.0,1440,1440,100.0,100.0,0,0,0,False,ok,200.718562,-141.5,7932.5,15.026,48.7725,73.685,116.925,223.396,854.5695,2387.263,6031.105069,4129.91,7871.34,7402.298,38,92,45,10,300
QLD,202107,QLD202107.csv,2021/07/01 00:30:00,2021/08/01 00:00:00,1488,0,30,30.0,1488,1488,100.0,100.0,0,0,0,False,ok,135.07832,-114.39,6563.89,3.0,43.4225,69.55,130.955,230.406,282.7005,2059.0586,6075.225101,3759.09,8179.43,7589.6685,62,52,28,6,180
QLD,202108,QLD202108.csv,2021/08/01 00:30:00,2021/09/01 00:00:00,1488,0,30,30.0,1488,1488,100.0,100.0,0,0,0,False,ok,53.54744,-185.36,359.35,-14.431,30.745,49.11,71.0675,98.249,119.456,271.6045,5750.550242,3945.84,7782.24,7265.6935,112,7,6,2,60
QLD,202109,QLD202109.csv,2021/09/01 00:30:00,2021/10/01 00:00:00,1440,0,30,30.0,1440,1440,100.0,100.0,0,0,0,False,ok,51.217375,-179.59,2576.87,-36.5925,20.0225,51.88,65.495,95.727,138.8185,224.3321,5668.813542,3854.56,7591.2,7134.521,253,6,6,1,30
QLD,202110,QLD202110.csv,2021/10/01 00:05:00,2021/11/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,66.478889,-1000.0,15100.0,-39.01,37.9475,60.8,77.7775,109.88,199.73,300.1273,5877.890218,3672.48,8217.65,7415.799,1457,180,90,19,95
QLD,202111,QLD202111.csv,2021/11/01 00:05:00,2021/12/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,96.551918,-1000.0,15100.0,-36.039,49.865,64.94,82.25,149.99,200.0,450.01,6133.557412,3848.63,8200.57,7566.169,742,208,68,37,185
QLD,202112,QLD202112.csv,2021/12/01 00:05:00,2022/01/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,128.614381,-42.01,13000.0,11.84,59.78,70.1,91.21,130.15,200.0,460.2,6304.37762,4551.87,9146.16,8005.765,277,205,50,35,175
QLD,202201,QLD202201.csv,2022/01/01 00:05:00,2022/02/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,139.899222,-36.59,15100.0,46.234,75.845,93.125,118.73,197.59,230.0,300.1,6600.257779,4683.27,9314.6,8249.673,29,246,83,33,165
QLD,202202,QLD202202.csv,2022/02/01 00:05:00,2022/03/01 00:00:00,8064,0,5,5.0,8064,8064,100.0,100.0,0,0,0,False,ok,162.717752,-41.63,15100.0,35.2,70.8675,90.73,109.73,131.15,197.56,349.99,6493.592535,4478.84,9924.43,8224.698,190,204,55,25,125
QLD,202203,QLD202203.csv,2022/03/01 00:05:00,2022/04/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,147.201727,-80.0,15100.0,35.1,71.0425,93.21,118.49,197.29,213.89,321.0002,6584.784227,4625.93,10118.85,8310.148,124,225,69,45,225
QLD,202204,QLD202204.csv,2022/04/01 00:05:00,2022/05/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,219.764317,-1000.0,13200.0,56.1,119.1,174.925,280.73,314.923,330.1255,1000.0,5931.325931,3967.02,7927.78,7366.9055,51,1728,299,56,280
QLD,202205,QLD202205.csv,2022/05/01 00:05:00,2022/06/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,347.281783,-1000.0,15100.0,118.487,237.7025,294.235,346.035,438.0,540.6,1124.0,6001.446622,3775.66,7703.54,7242.0085,59,4152,450,216,1080
QLD,202206,QLD202206.csv,2022/06/01 00:05:00,2022/07/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,400.231034,-80.0,15100.0,11.84,256.895,300.0,429.9025,545.373,626.095,1265.5679,5980.741852,3771.5,8396.0,7536.9105,391,4325,196,419,2095
QLD,202207,QLD202207.csv,2022/07/01 00:05:00,2022/08/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,391.588237,-45.0,15500.0,11.84,223.3825,316.185,442.045,581.234,709.7365,1297.74,6099.522818,3698.28,8770.96,7769.2175,365,4828,256,263,1315
QLD,202208,QLD202208.csv,2022/08/01 00:05:00,2022/09/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,133.508162,-119.79,15500.0,-45.0,67.6175,139.46,186.0325,280.0,291.0,399.6671,5751.14195,3365.01,7790.76,7280.6355,1102,312,84,19,95
QLD,202209,QLD202209.csv,2022/09/01 00:05:00,2022/10/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,156.897486,-1000.0,15500.0,-41.63,99.055,156.47,210.9125,280.73,313.3415,440.73,5598.927139,3310.59,7422.91,6994.359,963,606,143,43,215
QLD,202210,QLD202210.csv,2022/10/01 00:05:00,2022/11/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,154.046697,-109.27,15500.0,0.0,113.855,150.53,193.3625,258.358,288.025,347.7965,5742.941307,3625.94,8077.54,7213.047,468,269,90,31,155
QLD,202211,QLD202211.csv,2022/11/01 00:05:00,2022/12/01 00:00:00,8640,0,5,5.0,8640,8640,100.0,100.0,0,0,0,False,ok,121.503962,-79.06,15500.0,-26.2405,74.6275,120.53,147.375,204.417,270.0,349.01,5659.444932,3449.61,8603.9,7370.784,864,278,75,31,155
QLD,202212,QLD202212.csv,2022/12/01 00:05:00,2023/01/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,85.462424,-122.19,1250.0,-41.301,29.62,92.77,128.7425,150.53,188.8115,349.01,5736.494183,3859.83,8873.19,7407.999,1438,110,20,20,100
QLD,202301,QLD202301.csv,2023/01/01 00:05:00,2023/02/01 00:00:00,8928,0,5,5.0,8928,8928,100.0,100.0,0,0,0,False,ok,98.964858,-64.8,15500.0,0.9485,68.455,89.645,118.3725,145.16,182.956,324.4761,6225.333488,4324.15,9357.13,8255.509,433,106,29,26,130
