REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2026/01/01 17:35:00,7714.91,64.95,TRADE
QLD1,2026/01/01 17:40:00,7772.82,64.95,TRADE
QLD1,2026/01/01 17:45:00,7815.06,74.75,TRADE
QLD1,2026/01/01 17:50:00,7783.06,84.81,TRADE
QLD1,2026/01/01 17:55:00,7842.65,79.99,TRADE
QLD1,2026/01/01 18:00:00,7902.18,79.99,TRADE
QLD1,2026/01/01 18:05:00,7902.52,63.83,TRADE
QLD1,2026/01/01 18:10:00,7956.55,64.95,TRADE
QLD1,2026/01/01 18:15:00,7927.52,63.83,TRADE
QLD1,2026/01/01 18:20:00,7937.12,64.75,TRADE
QLD1,2026/01/01 18:25:00,7892.32,64.75,TRADE
QLD1,2026/01/01 18:30:00,7869.12,64.75,TRADE
QLD1,2026/01/01 18:35:00,7943.51,73.70,TRADE
QLD1,2026/01/01 18:40:00,7974.07,71.90,TRADE
QLD1,2026/01/01 18:45:00,7955.88,64.95,TRADE
QLD1,2026/01/01 18:50:00,8019.53,64.75,TRADE
QLD1,2026/01/01 18:55:00,7928.11,63.80,TRADE
QLD1,2026/01/01 19:00:00,7904.15,63.80,TRADE
QLD1,2026/01/01 19:05:00,7882.78,54.73,TRADE
QLD1,2026/01/01 19:10:00,7965.42,64.95,TRADE
QLD1,2026/01/01 19:15:00,7946.65,64.95,TRADE
QLD1,2026/01/01 19:20:00,7895.08,64.75,TRADE
QLD1,2026/01/01 19:25:00,7885.66,63.61,TRADE
QLD1,2026/01/01 19:30:00,7854.74,64.75,TRADE
QLD1,2026/01/01 19:35:00,7825.7,63.80,TRADE
QLD1,2026/01/01 19:40:00,7788.76,54.75,TRADE
QLD1,2026/01/01 19:45:00,7733.22,60,TRADE
QLD1,2026/01/01 19:50:00,7687.94,54.71,TRADE
QLD1,2026/01/01 19:55:00,7677.38,54.71,TRADE
QLD1,2026/01/01 20:00:00,7648.6,54.73,TRADE
QLD1,2026/01/01 20:05:00,7666.19,54.71,TRADE
QLD1,2026/01/01 20:10:00,7592.48,54.71,TRADE
QLD1,2026/01/01 20:15:00,7609.57,54.73,TRADE
QLD1,2026/01/01 20:20:00,7553.38,60,TRADE
QLD1,2026/01/01 20:25:00,7514.04,54.73,TRADE
QLD1,2026/01/01 20:30:00,7522.36,54.71,TRADE
QLD1,2026/01/01 20:35:00,7474.66,63.52,TRADE
QLD1,2026/01/01 20:40:00,7529.72,60,TRADE
QLD1,2026/01/01 20:45:00,7601.31,64.95,TRADE
QLD1,2026/01/01 20:50:00,7609.07,60,TRADE
QLD1,2026/01/01 20:55:00,7518.9,54.75,TRADE
